Date,AAPL,CVX,IBM,XOM,GS,BA,TEVA,CME
7/18/2018,186.835327,115.685287,136.307037,77.808868,226.178574,350.810425,23.530001,166.722214
7/19/2018,188.287613,115.81855,140.75882,77.61013,224.603821,346.038574,23.059999,164.606705
7/20/2018,187.855835,116.389694,138.033066,77.032867,226.618729,345.619843,22.93,164.75296
7/23/2018,188.022659,115.494911,137.419983,77.032867,228.643387,344.032471,23.18,165.04541
7/24/2018,189.386642,117.893723,138.06134,78.55648,230.717026,348.901672,23.18,164.226547
7/25/2018,191.172577,118.893219,138.287689,79.105362,231.509277,346.613159,23.700001,165.259888
7/26/2018,190.57399,117.988899,138.372589,79.72049,231.920074,349.924255,23.700001,162.276794
7/27/2018,187.404449,119.911758,136.901245,77.524956,232.438507,351.219482,23.139999,161.331177
7/30/2018,186.354477,121.682312,137.221939,77.354614,233.719803,341.880249,23.73,157.158737
7/31/2018,186.727371,120.197319,136.693756,77.136955,232.233078,346.983185,23.940001,155.121246
8/1/2018,197.727493,119.35965,135.345016,76.077049,230.873489,343.535797,23.870001,157.373184
8/2/2018,203.507217,117.808044,134.835709,75.622795,228.868362,340.585052,21.610001,156.992981
8/3/2018,204.095993,118.084106,139.306335,75.89724,228.966187,339.328735,22.17,157.568192
8/6/2018,205.155792,118.322067,137.731232,75.878311,230.7659,337.50766,22.110001,157.802139
8/7/2018,203.232483,119.159744,138.655548,76.909828,232.624329,341.588074,23.27,159.313187
8/8/2018,203.369858,117.922272,138.542358,76.398796,231.196289,338.686005,22.57,159.625153
8/9/2018,204.96933,116.637199,138.018021,76.010796,228.662964,336.386108,22.33,158.874481
8/10/2018,204.35881,117.408234,137.741531,75.934303,224.584259,332.168121,22.48,159.800629
8/13/2018,205.678345,116.551537,136.054092,75.112045,221.894455,331.140533,21.950001,159.829865
8/14/2018,206.544891,116.684792,136.673767,74.873032,224.535355,331.9039,22.120001,162.130554
8/15/2018,207.02742,112.267952,137.198105,73.563156,224.232132,324.681335,22.469999,163.45639
8/16/2018,210.060333,113.075211,138.561432,74.57663,227.90004,338.597931,24.110001,164.246002
8/17/2018,214.255234,113.209763,139.247864,74.825218,228.271744,339.008942,24.219999,165.123444
8/20/2018,212.167633,113.161697,139.676849,75.351074,230.619202,343.256348,25.65,165.415863
8/21/2018,211.754028,113.344299,139.162048,75.370209,233.426392,346.22171,25.17,163.15416
8/22/2018,211.763901,114.286102,138.46611,76.450607,234.101273,342.561523,24.51,162.695969
8/23/2018,212.197189,113.498062,138.590012,75.609222,231.166962,340.065887,23.799999,163.45639
8/24/2018,212.856949,114.372604,139.228775,76.125534,229.963867,341.925354,23.02,165.064911
8/27/2018,214.609741,115.660393,139.848465,76.8713,237.289917,346.192322,23.08,166.293243
8/28/2018,216.34285,115.189484,139.753128,76.756561,237.064941,343.716339,23.48,165.337875
8/29/2018,219.572723,115.535461,140.658813,77.311111,236.898132,342.718109,23.290001,167.843292
8/30/2018,221.591385,115.141426,139.123901,76.976471,234.93541,339.498291,23.129999,168.954651
8/31/2018,224.151657,113.844032,139.648239,76.651398,233.375061,335.475983,22.91,170.338959
9/4/2018,224.870499,114.238068,138.885544,76.766129,233.227875,338.862183,22.700001,172.600647
9/5/2018,223.403275,114.286102,139.81987,77.789162,233.12973,339.282959,22.639999,166.985397
9/6/2018,219.690903,110.739906,139.562469,76.928658,230.146439,343.775024,21.75,169.139877
9/7/2018,217.918411,110.134438,138.666306,78.238541,229.547806,341.827515,21.5,170.099121
9/10/2018,214.993759,110.019119,138.856964,78.123802,227.585114,334.565826,21.059999,170.412338
9/11/2018,220.429443,110.538078,139.657791,79.223335,225.916809,337.883484,21.879999,169.365005
9/12/2018,217.691925,111.278069,139.73407,79.481476,223.895203,345.869385,22.200001,168.014236
9/13/2018,222.950317,111.768204,142.003052,78.707024,224.071869,347.875671,22.209999,168.660233
9/14/2018,220.419571,112.806114,141.411957,79.280701,224.96489,352.123047,22.85,169.482452
9/17/2018,214.550659,112.931053,141.040176,79.749191,223.640076,348.36496,23.43,168.200195
9/18/2018,214.905167,113.526886,141.631256,79.959526,224.621429,355.822388,24.459999,168.748337
9/19/2018,215.033142,114.853127,142.107925,80.915649,231.186691,357.427368,24.639999,169.932709
9/20/2018,216.667816,114.766624,144.100449,81.097313,232.972733,359.619629,24.83,170.686386
9/21/2018,214.33403,116.409996,144.291138,81.431946,230.951141,364.287842,24.360001,171.410721
9/24/2018,217.416183,117.841934,143.032684,82.799179,228.556641,360.138306,23.860001,171.048553
9/25/2018,218.7948,118.562721,141.964935,82.703568,228.164093,359.394531,23.27,169.922928
9/26/2018,217.051849,117.198044,144.539001,82.015175,224.611633,357.241455,21.959999,169.335632
9/27/2018,221.512604,117.697777,144.434143,82.0056,223.492889,359.551117,21.24,168.288284
9/28/2018,222.290543,117.515182,144.157669,81.288521,220.058151,363.964874,21.540001,166.604736
10/1/2018,223.787323,119.542961,145.864166,82.043854,221.127823,374.133209,21.459999,170.559174
10/2/2018,225.776459,119.879326,146.579178,82.665329,221.854034,378.126129,21.809999,170.803864
10/3/2018,228.523819,120.427116,146.073898,82.368942,223.53212,383.929626,21.610001,171.733734
10/4/2018,224.50618,120.081146,144.252991,81.823952,223.237717,381.668884,21.84,176.686554
10/5/2018,220.862717,120.446342,142.07933,81.594482,221.500732,378.223999,21.5,177.841568
10/8/2018,220.350662,119.975426,141.469162,82.349808,221.147461,377.53894,21.370001,177.078094
10/9/2018,223.403275,121.878281,140.372818,82.713127,218.752945,377.215973,21.23,177.322815
10/10/2018,213.053894,117.822708,136.035004,80.810471,210.882507,359.629395,21.08,176.432053
10/11/2018,211.173065,113.815208,132.536179,78.018631,208.998322,350.469086,20.450001,172.301468
10/12/2018,218.716034,113.180916,134.280838,77.808281,209.881531,352.426453,21.379999,172.761505
10/15/2018,214.038605,112.38327,134.547791,77.272873,211.20636,351.222687,21.74,170.138275
10/16/2018,218.755417,112.931053,138.351685,77.636185,217.565506,360.392731,22.26,174.288452
10/17/2018,217.810089,112.719635,127.797989,77.923019,224.022797,357.701447,21.190001,177.479416
10/18/2018,212.719086,112.892616,124.46122,78.25766,220.754883,351.682648,21.27,178.066681
10/19/2018,215.958801,113.536499,123.078857,78.372391,222.727432,348.6586,21.43,178.781219
10/22/2018,217.27832,112.642746,123.95594,77.588387,217.467377,348.384552,21.23,177.381516
10/23/2018,219.326538,108.981209,125.090446,76.335876,214.484055,342.581055,21.24,176.970413
10/24/2018,211.803284,105.915504,121.277,74.213318,205.278976,347.082916,19.809999,177.244476
10/25/2018,216.44133,107.232124,120.552444,74.873032,210.018921,356.008331,20.299999,173.710953
10/26/2018,212.994797,107.184074,118.969864,74.127266,208.399689,351.60437,19.700001,174.856155
10/29/2018,208.996857,104.685387,114.060059,73.668327,210.489975,328.429596,19.58,175.590271
10/30/2018,210.040649,106.530563,110.017807,75.322395,215.190643,342.444092,19.76,178.605057
10/31/2018,215.515686,107.299393,110.04641,76.182899,221.167053,347.288452,19.98,179.358749
11/1/2018,218.824341,106.838097,111.381119,77.12944,222.737244,355.323303,23,179.857925
11/2/2018,204.30957,110.259384,110.275215,78.353264,225.406509,350.116791,22.59,179.965591
11/5/2018,198.509583,114.305328,114.460464,78.056877,224.454575,354.256531,22.85,181.570847
11/6/2018,200.656265,114.266891,117.377762,78.39151,223.944275,358.650726,23.09,182.451797
11/7/2018,206.741821,116.160126,119.017525,79.385864,226.966843,364.082306,23.73,184.693298
11/8/2018,206.020493,114.708969,119.123734,78.123802,227.329941,364.534576,23.84,185.417618
11/9/2018,202.048096,114.853127,119.278229,78.104492,218.497803,363.128632,23.450001,185.721054
11/12/2018,191.870087,112.81572,116.729294,77.100052,202.207382,351.025665,23.690001,182.500748
11/13/2018,189.953079,110.855217,116.671356,75.332634,201.226013,343.632141,23.530001,183.362091
11/14/2018,184.587402,111.210808,116.053444,74.7435,198.71376,338.922699,22.67,184.076645
11/15/2018,189.142792,113.491302,117.250671,75.516136,199.94046,335.825653,22.620001,187.502502
11/16/2018,191.237686,115.538902,117.376175,76.259811,198.350647,330.300171,22.25,191.466721
11/19/2018,183.658539,115.88826,116.159645,76.51091,194.523392,315.542572,22,191.466721
11/20/2018,174.883713,112.666451,113.156929,74.33786,187.771683,312.357117,21.77,188.089798
11/21/2018,174.686081,114.092972,114.479668,74.907677,189.008194,311.983459,22.040001,185.985336
11/23/2018,170.249252,110.240379,113.147278,72.908463,185.573471,307.067596,21.940001,185.300171
11/26/2018,172.551666,111.579567,115.435516,74.347519,190.715759,311.039612,21.860001,187.463348
11/27/2018,172.176163,111.802757,115.889297,74.415123,190.038605,312.681519,21.799999,190.037643
11/28/2018,178.796799,114.646111,118.756851,75.76725,194.65097,327.891388,21.84,183.146774
11/29/2018,177.423264,115.335114,117.289284,76.356384,191.990601,336.798981,21.9,184.908646
11/30/2018,176.464767,115.422455,119.983032,76.781334,187.891632,340.928375,21.540001,186.053848
12/3/2018,182.630859,117.101288,120.98716,78.44252,188.817856,353.906372,21.59,184.125595
12/4/2018,174.597153,113.772728,117.405136,76.713737,181.60527,336.740021,20.549999,184.213654
12/6/2018,172.650482,112.482063,119.63546,75.709297,181.388489,326.318268,20.26,185.016312
12/7/2018,166.494278,112.074486,115.223106,74.98494,177.033356,317.784241,19.41,183.82753
12/10/2018,167.591125,111.540749,116.951355,73.922562,176.205688,320.861633,18.440001,187.010681
12/11/2018,166.632614,112.055077,116.719635,74.057777,174.20546,316.614258,18.51,186.18541
12/12/2018,167.097046,112.200645,116.980324,73.420341,174.106934,321.195892,18.99,185.261932
12/13/2018,168.925125,112.511177,116.56517,74.347519,173.338394,319.996399,19.02,184.642975
12/14/2018,163.519913,110.463577,115.763786,72.995384,170.234619,313.389404,18.459999,184.348236
12/17/2018,161.998169,109.12439,112.094879,71.508057,165.544449,310.813507,17.65,182.334198
12/18/2018,164.102936,106.49453,112.625908,69.537819,168.983246,322.542877,17.01,179.583298
12/19/2018,158.984299,104.641029,112.413498,68.359535,166.766266,314.175964,16.290001,182.275238
12/20/2018,154.972397,101.875313,109.121124,66.283058,165.938599,307.785278,15.89,181.656296
12/21/2018,148.944626,101.128075,107.112885,65.790504,157.701279,299.428223,15.1,179.445755
12/24/2018,145.090836,98.003304,103.859131,63.269753,154.055573,289.212982,14.59,173.521545
12/26/2018,155.30835,104.214027,107.547356,66.292717,160.539001,308.650482,15.82,179.121582
12/27/2018,154.300446,106.08696,109.854912,66.582458,162.98262,311.806519,15.64,182.841476
12/28/2018,154.379486,105.436768,109.130783,65.838783,160.637543,311.059265,15.69,184.617111
12/31/2018,155.871613,105.572632,109.748711,65.858109,164.598572,317.076355,15.42,186.610977
1/2/2019,156.049484,107.416435,111.235573,67.306816,169.505463,318.364319,15.85,184.09137
1/3/2019,140.505798,105.359146,109.014923,66.273399,167.022446,305.671448,16.49,180.044098
1/4/2019,146.503891,107.542595,113.272789,68.716888,172.481155,321.579346,17.370001,183.198578
1/7/2019,146.177811,108.94001,114.074165,69.074226,173.436905,322.59198,17.67,182.276047
1/8/2019,148.964386,108.464493,115.696205,69.576454,172.796448,334.803162,17.68,181.194809
1/9/2019,151.494064,109.920135,116.526535,69.943451,173.88031,338.047638,17.959999,177.12767
1/10/2019,151.978271,110.094818,117.588585,69.586105,173.417206,346.679993,18.17,178.407333
1/11/2019,150.48616,109.211731,117.269974,69.267395,174.333542,346.965118,18.450001,179.10173
1/14/2019,148.223282,108.415985,116.236893,69.180473,176.09729,344.467804,18.469999,177.236801
1/15/2019,151.256927,108.804153,117.53067,69.219101,177.269836,346.316223,18.83,180.500412
1/16/2019,153.104782,108.105446,117.424461,69.190125,194.187866,346.139252,18.65,180.827759
1/17/2019,154.013885,108.64888,117.9748,69.663368,196.168365,353.050995,18.76,179.80603
1/18/2019,154.962494,110.98761,119.548561,70.493958,199.567734,358.596161,18.82,181.958603
1/22/2019,151.484207,109.017639,118.293404,69.431572,194.779053,351.881012,18.75,184.835358
1/23/2019,152.096848,108.095734,128.305664,68.861755,194.010513,352.579102,19.459999,186.313416
1/24/2019,150.891296,110.153038,127.958092,68.958328,194.897308,352.244812,19.34,184.825439
1/25/2019,155.891357,109.871613,129.348419,69.267395,197.794159,358.075104,19.559999,184.448486
1/28/2019,154.448654,108.852661,129.638077,68.80381,196.789124,356.865784,19.780001,183.476349
1/29/2019,152.847839,108.522728,129.695984,69.064575,197.557678,358.773132,19.75,179.736588
1/30/2019,163.292648,109.667831,129.744263,69.817894,199.508606,381.199524,20.01,178.923157
1/31/2019,164.468567,111.259331,129.782883,70.77404,195.104202,379.134827,19.85,180.817841
2/1/2019,164.547607,114.869308,129.473938,73.323761,193.655777,380.914398,19.700001,181.968552
2/4/2019,169.221588,116.198792,130.526321,72.261383,194.818466,390.323456,19.67,180.083771
2/5/2019,172.116867,115.946487,130.873917,73.005043,195.104202,403.281799,19.959999,177.345917
2/6/2019,172.176163,115.364227,131.617355,72.686333,193.734619,404.196136,19.17,176.334091
2/7/2019,168.915268,114.733459,130.093613,72.126167,190.23671,400.35733,18.35,175.808334
2/8/2019,169.113724,114.102676,130.601532,72.243355,188.857239,400.100403,18.219999,176.770569
2/11/2019,168.141174,113.491302,130.875031,72.360535,188.522232,399.151825,18.82,175.897644
2/12/2019,169.590073,115.208961,132.887131,73.63002,191.63588,405.8414,19.120001,177.494705
2/13/2019,168.885468,116.033813,134.322952,74.460068,191.832947,405.703033,17.629999,178.952911
2/14/2019,169.500778,115.818184,133.307129,74.479591,189.704636,404.952087,17.280001,175.976974
2/15/2019,169.123657,116.984589,134.821106,75.885796,195.587021,413.00528,17.98,173.993011
2/19/2019,169.629761,116.945381,135.47551,76.393593,195.754532,411.315613,18.02,172.901855
2/20/2019,170.721405,117.896164,134.791794,76.686539,195.685562,416.542755,17.4,174.181503
2/21/2019,169.758789,116.778755,134.635513,75.99321,193.478424,412.619904,17.25,175.074295
2/22/2019,171.654251,117.023796,136.012741,76.579124,193.123718,419.013062,17.25,176.631683
2/25/2019,172.904678,117.249245,136.21785,76.657242,195.734802,421.799561,17.6,176.066269
2/26/2019,173.003922,117.562904,136.471802,76.813499,195.98114,421.700745,16.940001,176.68129
2/27/2019,173.539795,117.700127,135.934601,77.604477,195.981155,430.267761,17,178.417252
2/28/2019,171.832886,117.210045,134.918777,77.174805,194.596115,434.73407,16.83,180.450806
3/1/2019,173.639038,119.611481,135.963882,78.122032,196.080078,435.38623,17.08,181.125351
3/4/2019,174.51236,119.699699,135.211792,78.424751,193.883835,427.550415,16.75,178.853729
3/5/2019,174.194778,120.846512,134.674591,78.307579,193.903625,425.010956,16.73,174.578308
3/6/2019,173.192474,121.081749,133.795502,77.41893,192.657104,419.418182,15.97,172.852249
3/7/2019,171.187836,119.52327,132.213181,78.278282,190.708176,417.540771,16,171.855988
3/8/2019,171.594711,119.209602,131.949432,77.155273,193.151749,417.521027,15.75,170.899567
3/11/2019,177.539139,121.169968,134.508545,77.907204,193.873947,395.258636,15.78,170.182266
3/12/2019,179.533875,121.44442,135.065277,78.122032,194.526886,370.950836,15.68,169.733932
3/13/2019,180.327774,122.19915,135.338776,78.815369,195.140244,372.660278,16.23,169.056488
3/14/2019,182.332397,122.130547,135.563431,78.551704,195.357895,368.865875,16.469999,167.801178
3/15/2019,184.704224,122.826469,136.188538,78.268517,196.139435,374.488281,16.51,169.504807
3/18/2019,186.589783,123.38517,136.950424,79.176682,200.304413,367.858002,16.639999,169.255737
3/19/2019,185.111115,122.797073,137.223907,78.971611,198.968857,368.994324,16.91,168.100067
3/20/2019,186.728714,122.218765,136.354614,79.411049,192.241592,371.691895,16.860001,164.174774
3/21/2019,193.605988,123.365578,138.151825,79.870018,192.49881,368.27301,17.08,163.716492
3/22/2019,189.596725,120.650467,136.208084,78.590775,186.938919,357.868103,16.33,162.710266
3/25/2019,187.304291,120.454437,135.944351,78.043907,186.493713,366.059601,15.9,163.557083
3/26/2019,185.369125,121.669853,136.96019,79.059494,188.650406,365.98056,15.93,163.537155
3/27/2019,187.036346,120.356415,136.002975,78.454048,187.997467,369.765076,16,161.973022
3/28/2019,187.284439,120.581856,136.66716,78.844658,189.135162,369.99234,15.58,162.152344
3/29/2019,188.505081,120.738686,137.819733,78.903259,189.936523,376.889465,15.68,163.965561
4/1/2019,189.785278,122.463814,139.968582,79.811432,194.635696,386.889221,15.72,165.928207
4/2/2019,192.544144,122.454002,139.675552,79.469635,195.387558,386.108612,15.03,167.442535
4/3/2019,193.864029,121.434616,140.290909,79.000908,198.711639,380.169983,14.87,167.811142
4/4/2019,194.201431,122.326576,139.460663,80.123917,200.066971,391.157898,15.19,168.727707
4/5/2019,195.501465,123.914474,139.949051,80.553581,200.215378,387.274597,15.24,169.454987
4/8/2019,198.577881,124.169327,140.056488,81.051605,200.373657,370.071381,15.04,171.746399
4/9/2019,197.982452,123.05191,138.806259,80.006729,198.474197,364.656494,14.55,170.122482
4/10/2019,199.093918,123.002899,139.695099,79.645409,200.80896,360.605164,14.66,169.425095
4/11/2019,197.43663,123.492996,140.437424,80.02626,200.660568,365.763184,14.49,169.903305
4/12/2019,197.357239,117.386475,140.994171,79.020439,205.616974,375.130585,14.38,172.274414
4/15/2019,197.714493,117.758934,140.554626,78.756775,197.77179,371.000214,14.57,172.752625
4/16/2019,197.734344,118.768524,141.765808,79.293861,199.681137,377.185883,14.69,173.270691
4/17/2019,201.584839,117.886353,135.875992,79.518471,205.676331,373.035736,14.22,176.259491
4/18/2019,202.309296,117.484489,137.067627,79.22551,203.707626,375.555481,14.36,175.701584
4/22/2019,202.974197,119.484062,135.661102,80.953957,202.411636,370.713684,14.7,174.127472
4/23/2019,205.901749,119.601677,137.175064,81.422691,201.956543,369.577301,14.91,174.137436
4/24/2019,205.584183,115.935799,136.696457,79.840721,198.39505,371.000214,15,175.552139
4/25/2019,203.718491,115.563332,135.40715,80.289925,199.24585,378.253021,15.14,177.345413
4/26/2019,202.745941,114.77919,136.198318,78.600533,200.907898,376.266937,15.36,178.341675
4/29/2019,203.053589,115.386902,135.817383,78.092743,204.706818,374.547577,15.61,176.867203
4/30/2019,199.143539,117.680527,137.009018,78.395462,203.717514,373.203735,15.22,178.232086
5/1/2019,208.918625,115.475113,137.292282,76.82325,202.540237,372.32428,15.23,174.645538
5/2/2019,207.559052,114.073456,136.344818,75.475655,202.79747,371.336182,14.9,172.154877
5/3/2019,210.139267,114.945808,136.989487,75.651428,205.3004,371.988312,15.18,173.260727
5/6/2019,206.894135,116.053421,137.11647,75.319397,204.222046,367.186066,14.89,177.484894
5/7/2019,201.316895,115.925995,134.44017,74.919029,200.462708,352.986755,14.61,177.445038
5/8/2019,201.356583,115.171265,134.791794,75.036209,198.800659,355.476837,14.6,177.554642
5/9/2019,199.193176,118.788132,133.763901,74.967857,199.473404,351.933929,14.47,179.337952
5/10/2019,196.433655,119.572273,133.744141,75.619751,199.888916,352.470581,14.36,182.257019
5/13/2019,185.017044,118.052994,129.889557,74.78019,192.884644,335.277863,12.23,181.6194
5/14/2019,187.945908,119.22921,131.757538,74.87896,194.180618,340.91272,12.1,182.605698
5/15/2019,190.197357,119.719299,132.834854,75.432091,194.299332,343.496582,11.44,181.151154
5/16/2019,189.360535,119.570831,134.297623,75.422211,197.010025,351.615906,11.42,182.107559
5/17/2019,188.284622,119.293671,132.755798,74.977737,195.318314,352.81839,11.63,183.16362
5/20/2019,182.396988,119.610413,133.546463,74.967857,195.130356,350.602234,11.49,184.94693
5/21/2019,185.893707,120.105324,134.860977,75.31356,196.980347,356.525269,11.86,185.873474
5/22/2019,182.088165,119.343163,134.762146,74.632034,193.428757,350.592285,11.54,185.126266
5/23/2019,178.97998,116.670639,130.848267,72.883774,189.916718,348.376099,11.04,186.1026
5/24/2019,178.292587,117.50209,130.739548,73.189964,190.935699,352.699158,10.87,187.218414
5/28/2019,177.555389,117.106163,128.94075,71.718262,187.413788,352.679291,9.52,186.560883
5/29/2019,176.708603,115.581825,128.179703,71.273796,186.877151,346.636963,9.7,189.808716
5/30/2019,177.625122,114.205971,128.061111,71.086128,186.201385,347.700348,8.84,191.641846
5/31/2019,174.407349,112.691544,125.511147,69.900856,181.351837,339.491547,8.65,191.40274
6/3/2019,172.644043,114.809769,126.776245,70.997223,182.04747,336.788452,8.9,192.279449
6/4/2019,178.960052,116.106445,131.144775,72.686226,188.69574,342.48288,9.53,194.232147
6/5/2019,181.84906,116.452881,129.95874,72.083725,187.264725,346.58728,9.53,199.133774
6/6/2019,184.518936,119.452049,130.680237,73.397385,188.626175,348.465576,9.41,200.139999
6/7/2019,189.430267,120.243912,131.757538,73.66407,188.626175,351.506592,9.26,202.110001
6/10/2019,191.851074,121.045662,133.170898,73.990021,192.909286,351.605957,9.29,203.179993
6/11/2019,194.072632,119.937057,134.366806,73.920876,193.515488,347.163666,9.08,198.75
6/12/2019,193.454987,118.967033,133.299377,73.120827,189.033615,344.87796,8.71,198.880005
6/13/2019,193.415115,119.67971,134.179016,73.76284,190.255936,346.696594,8.61,196.740005
6/14/2019,192.010468,119.580719,133.576111,73.43689,190.46463,345.007141,8.24,197.100006
6/17/2019,193.156113,120.154823,133.378448,74.167801,189.639816,352.699158,8.2,194.770004
6/18/2019,197.698853,121.679153,134.791794,74.809822,193.763916,371.64093,8.36,195.820007
6/19/2019,197.121048,121.639557,135.483643,74.394981,194.419815,366.274445,8.18,197.320007
6/20/2019,198.705032,123.015411,137.233032,75.669136,194.479431,372.555237,8.12,198.820007
6/21/2019,198.027603,123.658798,137.578949,76.735878,194.717941,369.534088,8.45,197.460007
6/24/2019,197.828369,123.639008,137.727219,76.004959,196.258286,371.670746,8.25,198.419998
6/25/2019,194.829758,122.381927,136.748734,75.333313,194.837189,367.029724,8.81,198.320007
6/26/2019,199.043747,122.668976,136.906876,75.659264,195.781265,372.614868,8.89,192.029999
6/27/2019,198.983978,121.857323,136.906876,74.88884,198.076874,361.762573,9.08,193.899994
6/28/2019,197.170853,123.17379,136.294083,75.688889,203.323929,361.752655,9.23,194.110001
